key;EID;title;authors;year;venue;type;url;ee;pages;volume;number;publisher;isbn;doi
journals/aghcs/AggouneN22;2-s2.0-85143777171;Metadata-driven Data Migration from Object-relational Database to NoSQL Document-oriented Database.;Aicha Aggoune, Mohamed Sofiane Namoune;2022;Comput. Sci.;Journal Articles;https://dblp.org/rec/journals/aghcs/AggouneN22;https://doi.org/10.7494/csci.2022.23.4.4375;;23;4;;;10.7494/CSCI.2022.23.4.4375
journals/aicom/GancarskiPP16;2-s2.0-85002061889;Use of symbolic dynamic time warping in hierarchical clustering of urban fabric evolutions extracted from spatiotemporal topographic databases.;Pierre Gançarski, Anne Puissant, François Petitjean;2016;AI Commun.;Journal Articles;https://dblp.org/rec/journals/aicom/GancarskiPP16;https://doi.org/10.3233/AIC-160717;733-746;29;6;;;10.3233/AIC-160717
journals/amses/Robens-Radermacher20;2-s2.0-85087092515;Efficient structural reliability analysis by using a PGD model in an adaptive importance sampling schema.;Annika Robens-Radermacher, Jörg F. Unger;2020;Adv. Model. Simul. Eng. Sci.;Journal Articles;https://dblp.org/rec/journals/amses/Robens-Radermacher20;https://doi.org/10.1186/s40323-020-00168-z;29;7;1;;;10.1186/S40323-020-00168-Z
journals/apin/ZhangLTL14;2-s2.0-84902536797;An exploratory research of elitist probability schema and its applications in evolutionary algorithms.;"Hongguang Zhang, Yuan&apos;an Liu, Bihua Tang, Kaiming Liu";2014;Appl. Intell.;Journal Articles;https://dblp.org/rec/journals/apin/ZhangLTL14;https://doi.org/10.1007/s10489-013-0494-9;695-709;40;4;;;10.1007/S10489-013-0494-9
journals/asc/Falco13;2-s2.0-84881609308;Differential Evolution for automatic rule extraction from medical databases.;Ivanoe De Falco;2013;Appl. Soft Comput.;Journal Articles;https://dblp.org/rec/journals/asc/Falco13;https://doi.org/10.1016/j.asoc.2012.10.022;1265-1283;13;2;;;10.1016/J.ASOC.2012.10.022
journals/ascom/PietrinferniMCP14;2-s2.0-84911456159;BaSTI: An updated, advanced and VO-compliant database of stellar evolution predictions.;Adriano Pietrinferni, Marco Molinaro , Santi Cassisi, Fabio Pasian, Maurizio Salaris, Danilo Pelusi, Patrizia Manzato, Claudio Vuerli;2014;Astron. Comput.;Journal Articles;https://dblp.org/rec/journals/ascom/PietrinferniMCP14;https://doi.org/10.1016/j.ascom.2014.07.002;95-100;7-Αυγ;;;;10.1016/J.ASCOM.2014.07.002
journals/bib/BarnehJM16;2-s2.0-85015679161;"Updates on drug-target network; facilitating polypharmacology and data integration by growth of DrugBank database.";Farnaz Barneh, Mohieddin Jafari, Mehdi Mirzaie;2016;Briefings Bioinform.;Journal Articles;https://dblp.org/rec/journals/bib/BarnehJM16;https://doi.org/10.1093/bib/bbv094;1070-1080;17;6;;;10.1093/BIB/BBV094
journals/bib/HuangZC22a;2-s2.0-85141171512;Updated review of advances in microRNAs and complex diseases: experimental results, databases, webservers and data fusion.;Li Huang, Li Zhang, Xing Chen;2022;Briefings Bioinform.;Journal Articles;https://dblp.org/rec/journals/bib/HuangZC22a;https://doi.org/10.1093/bib/bbac397;;23;6;;;10.1093/BIB/BBAC397
journals/bib/LiFMLRJZSWLWLS20;2-s2.0-85084826513;PRISMOID: a comprehensive 3D structure database for post-translational modifications and mutations with functional impact.;Fuyi Li, Cunshuo Fan, Tatiana T. Marquez-Lago, André Leier, Jerico Nico De Leon Revote, Cangzhi Jia, Yan Zhu , Alexander Ian Smith, Geoffrey I. Webb, Quanzhong Liu, Leyi Wei, Jian Li , Jiangning Song;2020;Briefings Bioinform.;Journal Articles;https://dblp.org/rec/journals/bib/LiFMLRJZSWLWLS20;https://doi.org/10.1093/bib/bbz050;1069-1079;21;3;;;10.1093/BIB/BBZ050
journals/bib/StatonCSWABCFGG21;2-s2.0-85121298675;Tripal, a community update after 10 years of supporting open source, standards-based genetic, genomic and breeding databases.;Margaret Staton, Ethalinda Cannon, Lacey-Anne Sanderson, Jill L. Wegrzyn, Tavis K. Anderson, Sean Buehler, Irene Cobo-Simón, Kay Faaberg, Emily S. Grau, Valentin Guignon, Jessica Gunoskey, Blake Inderski, Sook Jung, Kelly Lager, Dorrie Main, Monica Poelchau, Risharde Ramnath, Peter Richter , Joe West, Stephen P. Ficklin;2021;Briefings Bioinform.;Journal Articles;https://dblp.org/rec/journals/bib/StatonCSWABCFGG21;https://doi.org/10.1093/bib/bbab238;;22;6;;;10.1093/BIB/BBAB238
journals/bib/SucaetD11;2-s2.0-80053186137;Evolution and applications of plant pathway resources and databases.;Yves Sucaet, Taru Deva;2011;Briefings Bioinform.;Journal Articles;https://dblp.org/rec/journals/bib/SucaetD11;https://doi.org/10.1093/bib/bbq083;530-544;12;5;;;10.1093/BIB/BBQ083
journals/bib/WangZLCXWSLCW21;2-s2.0-85116172504;iCysMod: an integrative database for protein cysteine modifications in eukaryotes.;Panqin Wang, Qingfeng Zhang, Shihua Li, Ben Cheng, Han Xue, Zhen Wei, Tian Shao, Zexian Liu, Han Cheng, Zhenlong Wang;2021;Briefings Bioinform.;Journal Articles;https://dblp.org/rec/journals/bib/WangZLCXWSLCW21;https://doi.org/10.1093/bib/bbaa400;;22;5;;;10.1093/BIB/BBAA400
journals/bib/XiangZZ21;2-s2.0-85112127543;VPTMdb: a viral posttranslational modification database.;Yujia Xiang, Quan Zou , Lilin Zhao;2021;Briefings Bioinform.;Journal Articles;https://dblp.org/rec/journals/bib/XiangZZ21;https://doi.org/10.1093/bib/bbaa251;;22;4;;;10.1093/BIB/BBAA251
journals/biodb/BasseBMR16;2-s2.0-84964897098;2P2Idb v2: update of a structural database dedicated to orthosteric modulation of protein-protein interactions.;Marie Jeanne Basse, Stéphane Betzi, Xavier Morelli, Philippe Roche;2016;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/BasseBMR16;https://doi.org/10.1093/database/baw007;;2016;;;;10.1093/DATABASE/BAW007
journals/biodb/BoeufABCJ15;2-s2.0-84943155454;MicRhoDE: a curated database for the analysis of microbial rhodopsin diversity and evolution.;Dominique Boeuf, Stéphane Audic, Loraine Brillet-Guéguen, Christophe Caron, Christian Jeanthon;2015;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/BoeufABCJ15;https://doi.org/10.1093/database/bav080;;2015;;;;10.1093/DATABASE/BAV080
journals/biodb/CabasMoraSSGANSSDCOPM24;2-s2.0-85209144325;Peptipedia v2.0: a peptide sequence database and user-friendly web platform. A major update.;Gabriel Cabas-Mora, Anamaria Sanchez-Daza, Nicole Soto-García, Valentina Garrido, Diego Álvarez-Saravia, Marcelo A. Navarrete, Lindybeth Sarmiento-Varón, Julieta Sepúlveda-Yañez, Mehdi D. Davari, Frédéric Cadet, Alvaro Olivera-Nappa, Roberto Uribe Paredes, David Medina-Ortiz;2024;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/CabasMoraSSGANSSDCOPM24;https://doi.org/10.1093/database/baae113;;2024;;;;10.1093/DATABASE/BAAE113
journals/biodb/ChowdhuryS15;2-s2.0-84941705426;Comparison of human cell signaling pathway databases - evolution, drawbacks and challenges.;Saikat Chowdhury, Ram Rup Sarkar;2015;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/ChowdhuryS15;https://doi.org/10.1093/database/bau126;;2015;;;;10.1093/DATABASE/BAU126
journals/biodb/CorreiaYM19;2-s2.0-85063603026;AYbRAH: a curated ortholog database for yeasts and fungi spanning 600 million years of evolution.;Kevin Correia, Shi M. Yu, Radhakrishnan Mahadevan;2019;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/CorreiaYM19;https://doi.org/10.1093/database/baz022;baz022;2019;;;;10.1093/DATABASE/BAZ022
journals/biodb/CraveurRB14;2-s2.0-84987624284;PTM-SD: a database of structurally resolved and annotated posttranslational modifications in proteins.;Pierrick Craveur, Joseph Rebehmed, Alexandre G. de Brevern;2014;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/CraveurRB14;https://doi.org/10.1093/database/bau041;;2014;;;;10.1093/DATABASE/BAU041
journals/biodb/DaiYZMWLLWLJ14;2-s2.0-84906552622;EpimiR: a database of curated mutual regulation between miRNAs and epigenetic modifications.;Enyu Dai, Xuexin Yu, Yan Zhang, Fanlin Meng, Shuyuan Wang, Xinyi Liu, Dianming Liu, Jing Wang , Xia Li , Wei Jiang;2014;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/DaiYZMWLLWLJ14;https://doi.org/10.1093/database/bau023;;2014;;;;10.1093/DATABASE/BAU023
journals/biodb/DamleK19;2-s2.0-85076582463;The human DEPhOsphorylation Database DEPOD: 2019 update.;Nikhil P. Damle, Maja Köhn;2019;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/DamleK19;https://doi.org/10.1093/database/baz133;baz133;2019;;;;10.1093/DATABASE/BAZ133
journals/biodb/DuCLGBZLCZJ24;2-s2.0-85190596857;CancerMHL: the database of integrating key DNA methylation, histone modifications and lncRNAs in cancer.;Pengyu Du, Yingli Chen, Qianzhong Li, Zhimin Gai, Hui Bai, Luqiang Zhang, Yuxian Liu, Yanni Cao, Yuanyuan Zhai, Wen Jin;2024;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/DuCLGBZLCZJ24;https://doi.org/10.1093/database/baae029;;2024;;;;10.1093/DATABASE/BAAE029
journals/biodb/EngelSHWNWBSKC18;2-s2.0-85054776160;Updated regulation curation model at the Saccharomyces Genome Database.;Stacia R. Engel, Marek S. Skrzypek, Sage T. Hellerstedt, Edith D. Wong, Robert S. Nash, Shuai Weng, Gail Binkley, Travis K. Sheppard, Kalpana Karra, J. Michael Cherry;2018;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/EngelSHWNWBSKC18;https://doi.org/10.1093/database/bay007;bay007;2018;;;;10.1093/DATABASE/BAY007
journals/biodb/GarciaGGKG14;2-s2.0-84925547281;Plant rDNA database: update and new features.;Sònia Garcia, Francisco Gálvez, Airy Gras, Ales Kovarík, Teresa Garnatje;2014;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/GarciaGGKG14;https://doi.org/10.1093/database/bau063;;2014;;;;10.1093/DATABASE/BAU063
journals/biodb/GongLLWMCG15;2-s2.0-84943171797;An update of miRNASNP database for better SNP selection by GWAS data, miRNA expression and online tools.;Jing Gong, Chun-Jie Liu, Wei Liu , Yuliang Wu, Zhaowu Ma, Hu Chen, An-Yuan Guo;2015;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/GongLLWMCG15;https://doi.org/10.1093/database/bav029;;2015;;;;10.1093/DATABASE/BAV029
journals/biodb/GrissaJOJ22;2-s2.0-85127250210;Diseases 2.0: a weekly updated database of disease-gene associations from text mining and data integration.;Dhouha Grissa, Alexander Junge, Tudor I. Oprea, Lars Juhl Jensen;2022;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/GrissaJOJ22;https://doi.org/10.1093/database/baac019;;2022;2022;;;10.1093/DATABASE/BAAC019
journals/biodb/HatlenHM19;2-s2.0-85073172090;PopTargs: a database for studying population evolutionary genetics of human microRNA target sites.;Andrea Hatlen, Mohab Helmy, Antonio Marco;2019;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/HatlenHM19;https://doi.org/10.1093/database/baz102;baz102;2019;;;;10.1093/DATABASE/BAZ102
journals/biodb/HiguerueloJB13;2-s2.0-84885920636;TIMBAL v2: update of a database holding small molecules modulating protein-protein interactions.;Alicia P. Higueruelo, Harry Jubb, Tom L. Blundell;2013;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/HiguerueloJB13;https://doi.org/10.1093/database/bat039;;2013;;;;10.1093/DATABASE/BAT039
journals/biodb/HongLBJJYKPKS13;2-s2.0-84879381817;TIARA genome database: update 2013.;Dongwan Hong, Jongkeun Lee, Thomas Bleazard, Hyunchul Jung, Young Seok Ju, Saet-Byeol Yu, Sujung Kim, Sung-Soo Park, Jong-Il Kim, Jeong-Sun Seo;2013;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/HongLBJJYKPKS13;https://doi.org/10.1093/database/bat003;;2013;;;;10.1093/DATABASE/BAT003
journals/biodb/IglesiasRivasACA25;2-s2.0-105016909184;Empirical substitution models of protein evolution: database, relationships, and modeling considerations.;Paula Iglesias-Rivas, Roberto Del Amparo, Javier A Cabaleiro, Miguel Arenas;2025;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/IglesiasRivasACA25;https://doi.org/10.1093/database/baaf052;;2025;;;;10.1093/DATABASE/BAAF052
journals/biodb/IyerBPS19;2-s2.0-85064239922;GenDiS database update with improved approach and features to recognize homologous sequences of protein domain superfamilies.;Meenakshi S. Iyer, Kartik Bhargava, Murugavel Pavalam, Ramanathan Sowdhamini;2019;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/IyerBPS19;https://doi.org/10.1093/database/baz042;baz042;2019;;;;10.1093/DATABASE/BAZ042
journals/biodb/JorqueraGCPH21;2-s2.0-85100611697;SinEx DB 2.0 update 2020: database for eukaryotic single-exon coding sequences.;Roddy Jorquera, Carolina González, Philip T. L. C. Clausen, Bent Petersen, David S. Holmes;2021;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/JorqueraGCPH21;https://doi.org/10.1093/database/baab002;;2021;;;;10.1093/DATABASE/BAAB002
journals/biodb/KalmankarPISS22;2-s2.0-85125553041;DSDBASE 2.0: updated version of DiSulphide dataBASE, a database on disulphide bonds in proteins.;Neha V. Kalmankar, Murugavel Pavalam, Sowmya Indrakumar, Narayanaswamy Srinivasan, Ramanathan Sowdhamini;2022;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/KalmankarPISS22;https://doi.org/10.1093/database/baac005;;2022;2022;;;10.1093/DATABASE/BAAC005
journals/biodb/KhaterM15;2-s2.0-84945184089;novPTMenzy: a database for enzymes involved in novel post-translational modifications.;Shradha Khater, Debasisa Mohanty;2015;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/KhaterM15;https://doi.org/10.1093/database/bav039;;2015;;;;10.1093/DATABASE/BAV039
journals/biodb/LedesmaSCEMMAGC18;2-s2.0-85054772422;YAAM: Yeast Amino Acid Modifications Database.;Leonardo Ledesma, Eduardo B. Sandoval, Uriel Cruz-Martínez, Ana María Escalante, Selene Mejía, Paola Moreno-Álvarez, Emiliano Ávila, Erik García, Gerardo Coello, Francisco Torres-Quiroz;2018;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/LedesmaSCEMMAGC18;https://doi.org/10.1093/database/bax099;bax099;2018;;;;10.1093/DATABASE/BAX099
journals/biodb/LiuWYGLC14;2-s2.0-84965092546;DCDB 2.0: a major update of the drug combination database.;Yanbin Liu, Qiang Wei, Guisheng Yu, Wanxia Gai, Yongquan Li, Xin Chen;2014;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/LiuWYGLC14;https://doi.org/10.1093/database/bau124;;2014;;;;10.1093/DATABASE/BAU124
journals/biodb/MatsushimaNCKIOTGA25;2-s2.0-105003436899;Localizatome: a database for stress-dependent subcellular localization changes in proteins.;Takahide Matsushima, Yuki Naito, Tomoki Chiba, Ryota Kurimoto, Keiko Itano, Koji Ochiai, Koichi Takahashi, Naoki Goshima, Hiroshi Asahara;2025;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/MatsushimaNCKIOTGA25;https://doi.org/10.1093/database/baaf028;;2025;;;;10.1093/DATABASE/BAAF028
journals/biodb/MenonNRS25;2-s2.0-105021562015;PASS2: update of database of structure-based sequence alignments.;Revathy Menon, Soumya Nayak, Rama Rajesh, Ramanathan Sowdhamini;2025;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/MenonNRS25;https://doi.org/10.1093/database/baaf072;;2025;;;;10.1093/DATABASE/BAAF072
journals/biodb/NdhlovuDH15;2-s2.0-84943141097;EvoDB: a database of evolutionary rate profiles, associated protein domains and phylogenetic trees for PFAM-A.;Andrew Ndhlovu, Pierre M. Durand, Scott Hazelhurst;2015;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/NdhlovuDH15;https://doi.org/10.1093/database/bav065;;2015;;;;10.1093/DATABASE/BAV065
journals/biodb/NguyenVGAC15;2-s2.0-84966282797;LymPHOS 2.0: an update of a phosphosite database of primary human T cells.;Tien Dung Nguyen, Oriol Vidal-Cortes, Óscar Gallardo, Joaquin Abian, Montserrat Carrascal;2015;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/NguyenVGAC15;https://doi.org/10.1093/database/bav115;;2015;;;;10.1093/DATABASE/BAV115
journals/biodb/NormanGLNW19;2-s2.0-85074624230;Evaluation of an automatic article selection method for timelier updates of the Comet Core Outcome Set database.;Christopher R. Norman, Elizabeth Gargon, Mariska M. G. Leeflang, Aurélie Névéol, Paula R. Williamson;2019;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/NormanGLNW19;https://doi.org/10.1093/database/baz109;baz109;2019;;;;10.1093/DATABASE/BAZ109
journals/biodb/PabingerSHWDT14;2-s2.0-84906541788;MEMOSys 2.0: an update of the bioinformatics database for genome-scale models and genomic data.;Stephan Pabinger, René Snajder, Timo Hardiman, Michaela Willi, Andreas Dander, Zlatko Trajanoski;2014;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/PabingerSHWDT14;https://doi.org/10.1093/database/bau004;;2014;;;;10.1093/DATABASE/BAU004
journals/biodb/PaleyK17;2-s2.0-85050237772;Update notifications for the BioCyc collection of databases.;Suzanne M. Paley, Peter D. Karp;2017;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/PaleyK17;https://doi.org/10.1093/database/bax086;bax086;2017;;;;10.1093/DATABASE/BAX086
journals/biodb/RazaCATW21;2-s2.0-85123036437;https: //www.fungiofpakistan.com: a continuously updated online database of fungi in Pakistan.;Mubashar Raza, Lei Cai, Muhammad Waseem Abbasi, Marium Tariq, Nalin N. Wijayawardene;2021;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/RazaCATW21;https://doi.org/10.1093/database/baab080;;2021;;;;10.1093/DATABASE/BAAB080
journals/biodb/Reyes-PrietoVLP20;2-s2.0-85079361031;An update on the Symbiotic Genomes Database (SymGenDB): a collection of metadata, genomic, genetic and protein sequences, orthologs and metabolic networks of symbiotic organisms.;Mariana Reyes-Prieto, Carlos Vargas-Chávez, Mercè Llabrés, Pere Palmer, Amparo Latorre, Andrés Moya;2020;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/Reyes-PrietoVLP20;https://doi.org/10.1093/database/baz160;baz160;2020;;;;10.1093/DATABASE/BAZ160
journals/biodb/RothwellPNMMGMKEWS13;2-s2.0-84892702893;Phenol-Explorer 3.0: a major update of the Phenol-Explorer database to incorporate data on the effects of food processing on polyphenol content.;"Joseph A. Rothwell, Jara Perez-Jimenez, Vanessa Neveu, Alexander Medina-Remón, Nouha M&apos;Hiri, Paula García-Lobato, Claudine Manach, Craig Knox, Roman Eisner, David S. Wishart, Augustin Scalbert";2013;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/RothwellPNMMGMKEWS13;https://doi.org/10.1093/database/bat070;;2013;;;;10.1093/DATABASE/BAT070
journals/biodb/RothwellUBKLECNWMAS12;2-s2.0-84871877806;Phenol-Explorer 2.0: a major update of the Phenol-Explorer database integrating data on polyphenol metabolism and pharmacokinetics in humans and experimental animals.;Joseph A. Rothwell, Mireia Urpi-Sarda, Maria Boto-Ordoñez, Craig Knox, Rafael Llorach, Roman Eisner, Joseph A. Cruz, Vanessa Neveu, David S. Wishart, Claudine Manach, Cristina Andres-Lacueva, Augustin Scalbert;2012;Database J. Biol. Databases Curation;Journal Articles;https://dblp.org/rec/journals/biodb/RothwellUBKLECNWMAS12;https://doi.org/10.1093/database/bas031;;2012;;;;10.1093/DATABASE/BAS031
