,search_terms,term_1,term_2,title,authors,year,venue,type,key,url,ee,pages,volume,number,publisher,isbn,doi
4170,Databases Update,Databases,Update,Diseases 2.0: a weekly updated database of disease-gene associations from text mining and data integration.,"['Dhouha Grissa', 'Alexander Junge', 'Tudor I. Oprea', 'Lars Juhl Jensen']",2022,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/GrissaJOJ22,https://dblp.org/rec/journals/biodb/GrissaJOJ22,https://doi.org/10.1093/database/baac019,,2022,2022,,,10.1093/DATABASE/BAAC019
4171,Databases Update,Databases,Update,"DSDBASE 2.0: updated version of DiSulphide dataBASE, a database on disulphide bonds in proteins.","['Neha V. Kalmankar', 'Murugavel Pavalam', 'Sowmya Indrakumar', 'Narayanaswamy Srinivasan', 'Ramanathan Sowdhamini']",2022,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/KalmankarPISS22,https://dblp.org/rec/journals/biodb/KalmankarPISS22,https://doi.org/10.1093/database/baac005,,2022,2022,,,10.1093/DATABASE/BAAC005
4172,Databases Update,Databases,Update,AcetoBase Version 2: a database update and re-analysis of formyltetrahydrofolate synthetase amplicon sequencing data from anaerobic digesters.,"['Abhijeet Singh', 'Anna Schnürer']",2022,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/SinghS22,https://dblp.org/rec/journals/biodb/SinghS22,https://doi.org/10.1093/database/baac041,,2022,2022,,,10.1093/DATABASE/BAAC041
4173,Databases Update,Databases,Update,Hotlist and stale content update mitigation in local databases for DNS flooding attacks.,"['Tasnuva Mahjabin', 'Yang Xiao 0001', 'Tieshan Li', 'Mohsen Guizani']",2022,Telecommun. Syst.,Journal Articles,journals/telsys/MahjabinXLG22,https://dblp.org/rec/journals/telsys/MahjabinXLG22,https://doi.org/10.1007/s11235-022-00950-x,417-430,81,3,,,10.1007/S11235-022-00950-X
4174,Databases Update,Databases,Update,Private Read Update Write (PRUW) with Storage Constrained Databases.,"['Sajani Vithana', 'Sennur Ulukus']",2022,ISIT,Conference and Workshop Papers,conf/isit/VithanaU22,https://dblp.org/rec/conf/isit/VithanaU22,https://doi.org/10.1109/ISIT50566.2022.9834439,2391-2396,,,,,10.1109/ISIT50566.2022.9834439
4175,Databases Update,Databases,Update,Private Read Update Write (PRUW) with Storage Constrained Databases.,"['Sajani Vithana', 'Sennur Ulukus']",2022,CoRR,Informal and Other Publications,journals/corr/abs-2202-03400,https://dblp.org/rec/journals/corr/abs-2202-03400,https://arxiv.org/abs/2202.03400,,abs/2202.03400,,,,
4176,Databases Update,Databases,Update,"Tripal, a community update after 10 years of supporting open source, standards-based genetic, genomic and breeding databases.","['Margaret Staton', 'Ethalinda Cannon', 'Lacey-Anne Sanderson', 'Jill L. Wegrzyn', 'Tavis K. Anderson', 'Sean Buehler', 'Irene Cobo-Simón', 'Kay Faaberg', 'Emily S. Grau', 'Valentin Guignon', 'Jessica Gunoskey', 'Blake Inderski', 'Sook Jung', 'Kelly Lager', 'Dorrie Main', 'Monica Poelchau', 'Risharde Ramnath', 'Peter Richter 0001', 'Joe West', 'Stephen P. Ficklin']",2021,Briefings Bioinform.,Journal Articles,journals/bib/StatonCSWABCFGG21,https://dblp.org/rec/journals/bib/StatonCSWABCFGG21,https://doi.org/10.1093/bib/bbab238,,22,6,,,10.1093/BIB/BBAB238
4177,Databases Update,Databases,Update,Integration of 1: 1 orthology maps and updated datasets into Echinobase.,"['Saoirse Foley', 'Carolyn Ku', 'Brad Arshinoff', 'Vaneet Lotay', 'Kamran Karimi', 'Peter D. Vize', 'Veronica F. Hinman']",2021,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/FoleyKALKVH21,https://dblp.org/rec/journals/biodb/FoleyKALKVH21,https://doi.org/10.1093/database/baab030,,2021,,,,10.1093/DATABASE/BAAB030
4178,Databases Update,Databases,Update,SinEx DB 2.0 update 2020: database for eukaryotic single-exon coding sequences.,"['Roddy Jorquera', 'Carolina González', 'Philip T. L. C. Clausen', 'Bent Petersen', 'David S. Holmes']",2021,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/JorqueraGCPH21,https://dblp.org/rec/journals/biodb/JorqueraGCPH21,https://doi.org/10.1093/database/baab002,,2021,,,,10.1093/DATABASE/BAAB002
4179,Databases Update,Databases,Update,"UbiNet 2.0: a verified, classified, annotated and updated database of E3 ubiquitin ligase-substrate interactions.","['Zhongyan Li', 'Siyu Chen', 'Jhih-Hua Jhong', 'Yuxuan Pang', 'Kai-Yao Huang', 'Shangfu Li', 'Tzong-Yi Lee']",2021,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/LiCJPHLL21,https://dblp.org/rec/journals/biodb/LiCJPHLL21,https://doi.org/10.1093/database/baab010,,2021,,,,10.1093/DATABASE/BAAB010
4180,Databases Update,Databases,Update,https: //www.fungiofpakistan.com: a continuously updated online database of fungi in Pakistan.,"['Mubashar Raza', 'Lei Cai', 'Muhammad Waseem Abbasi', 'Marium Tariq', 'Nalin N. Wijayawardene']",2021,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/RazaCATW21,https://dblp.org/rec/journals/biodb/RazaCATW21,https://doi.org/10.1093/database/baab080,,2021,,,,10.1093/DATABASE/BAAB080
4181,Databases Update,Databases,Update,"An update of KAIKObase, the silkworm genome database.","['Ching-chia Yang', 'Kakeru Yokoi', 'Kimiko Yamamoto', 'Akiya Jouraku']",2021,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/YangYYJ21,https://dblp.org/rec/journals/biodb/YangYYJ21,https://doi.org/10.1093/database/baaa099,,2021,,,,10.1093/DATABASE/BAAA099
4182,Databases Update,Databases,Update,Probabilistic Databases under Updates: Boolean Query Evaluation and Ranked Enumeration.,"['Christoph Berkholz', 'Maximilian Merz']",2021,PODS,Conference and Workshop Papers,conf/pods/BerkholzM21,https://dblp.org/rec/conf/pods/BerkholzM21,https://doi.org/10.1145/3452021.3458326,402-415,,,,,10.1145/3452021.3458326
4183,Databases Update,Databases,Update,DP-Sync: Hiding Update Patterns in Secure Outsourced Databases with Differential Privacy.,"['Chenghong Wang', 'Johes Bater', 'Kartik Nayak', 'Ashwin Machanavajjhala']",2021,SIGMOD Conference,Conference and Workshop Papers,conf/sigmod/WangBNM21,https://dblp.org/rec/conf/sigmod/WangBNM21,https://doi.org/10.1145/3448016.3457306,1892-1905,,,,,10.1145/3448016.3457306
4184,Databases Update,Databases,Update,DP-Sync: Hiding Update Patterns in Secure Outsourced Databases with Differential Privacy.,"['Chenghong Wang', 'Johes Bater', 'Kartik Nayak', 'Ashwin Machanavajjhala']",2021,CoRR,Informal and Other Publications,journals/corr/abs-2103-15942,https://dblp.org/rec/journals/corr/abs-2103-15942,https://arxiv.org/abs/2103.15942,,abs/2103.15942,,,,
4185,Databases Update,Databases,Update,HeartBioPortal2.0: new developments and updates for genetic ancestry and cardiometabolic quantitative traits in diverse human populations.,"['Bohdan B. Khomtchouk', 'Christopher S. Nelson', 'Kasra A. Vand', 'Salvator Palmisano', 'Robert L. Grossman']",2020,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/KhomtchoukNVPG20,https://dblp.org/rec/journals/biodb/KhomtchoukNVPG20,https://doi.org/10.1093/database/baaa115,,2020,,,,10.1093/DATABASE/BAAA115
4186,Databases Update,Databases,Update,CEG 2.0: an updated database of clusters of essential genes including eukaryotic organisms.,"['Shuo Liu', 'Shu-Xuan Wang', 'Wei Liu', 'Chen Wang', 'Fa-Zhan Zhang', 'Yuan-Nong Ye', 'Candy-S. Wu', 'Wen-Xin Zheng', 'Nini Rao', 'Feng-Biao Guo']",2020,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/LiuWLWZYWZRG20,https://dblp.org/rec/journals/biodb/LiuWLWZYWZRG20,https://doi.org/10.1093/database/baaa112,,2020,,,,10.1093/DATABASE/BAAA112
4187,Databases Update,Databases,Update,"An update on the Symbiotic Genomes Database (SymGenDB): a collection of metadata, genomic, genetic and protein sequences, orthologs and metabolic networks of symbiotic organisms.","['Mariana Reyes-Prieto', 'Carlos Vargas-Chávez', 'Mercè Llabrés', 'Pere Palmer', 'Amparo Latorre', 'Andrés Moya']",2020,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/Reyes-PrietoVLP20,https://dblp.org/rec/journals/biodb/Reyes-PrietoVLP20,https://doi.org/10.1093/database/baz160,baz160,2020,,,,10.1093/DATABASE/BAZ160
4188,Databases Update,Databases,Update,"Variation benchmark datasets: update, criteria, quality and applications.","['Anasua Sarkar', 'Yang Yang', 'Mauno Vihinen']",2020,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/SarkarYV20,https://dblp.org/rec/journals/biodb/SarkarYV20,https://doi.org/10.1093/database/baz117,baz117,2020,,,,10.1093/DATABASE/BAZ117
4189,Databases Update,Databases,Update,"NCBI Taxonomy: a comprehensive update on curation, resources and tools.","['Conrad L. Schoch', 'Stacy Ciufo', 'Michael Domrachev', 'Carol L. Hotton', 'Sivakumar Kannan', 'Rogneda Khovanskaya', 'Detlef Leipe', 'Richard McVeigh', 'Kathleen O&apos;Neill', 'Barbara Robbertse', 'Shobha Sharma', 'Vladimir Soussov', 'John P. Sullivan', 'Lu Sun', 'Seán Turner', 'Ilene Karsch-Mizrachi']",2020,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/SchochCDHKKLMOR20,https://dblp.org/rec/journals/biodb/SchochCDHKKLMOR20,https://doi.org/10.1093/database/baaa062,,2020,,,,10.1093/DATABASE/BAAA062
4190,Databases Update,Databases,Update,CerealsDB - new tools for the analysis of the wheat genome: update 2020.,"['Paul A. Wilkinson', 'Alexandra M. Allen', 'Simon Tyrrell', 'Luzie U. Wingen', 'Xingdong Bian', 'Mark O. Winfield', 'Amanda Burridge', 'Daniel S. Shaw', 'Jan Zaucha', 'Simon Griffiths', 'Robert P. Davey', 'Keith J. Edwards', 'Gary L. A. Barker']",2020,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/WilkinsonATWBWB20,https://dblp.org/rec/journals/biodb/WilkinsonATWBWB20,https://doi.org/10.1093/database/baaa060,,2020,,,,10.1093/DATABASE/BAAA060
4191,Databases Update,Databases,Update,LAMP2: a major update of the database linking antimicrobial peptides.,"['Guizi Ye', 'Hongyu Wu', 'Jinjiang Huang', 'Wei Wang', 'Kuikui Ge', 'Guodong Li', 'Jiang Zhong', 'Qingshan Huang']",2020,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/YeWHWGLZH20,https://dblp.org/rec/journals/biodb/YeWHWGLZH20,https://doi.org/10.1093/database/baaa061,,2020,,,,10.1093/DATABASE/BAAA061
4192,Databases Update,Databases,Update,An updated dashboard of complete search FSM implementations in centralized graph transaction databases.,"['Rihab Ayed', 'Mohand-Saïd Hacid', 'Rafiqul Haque', 'Abderrazak Jemai']",2020,J. Intell. Inf. Syst.,Journal Articles,journals/jiis/AyedHHJ20,https://dblp.org/rec/journals/jiis/AyedHHJ20,https://doi.org/10.1007/s10844-019-00579-4,149-182,55,1,,,10.1007/S10844-019-00579-4
4193,Databases Update,Databases,Update,ccPDB 2.0: an updated version of datasets created and compiled from Protein Data Bank.,"['Piyush Agrawal', 'Sumeet Patiyal', 'Rajesh Kumar', 'Vinod Kumar 0014', 'Harinder Singh', 'Pawan Kumar Raghav', 'Gajendra P. S. Raghava']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/AgrawalPKKSRR19,https://dblp.org/rec/journals/biodb/AgrawalPKKSRR19,https://doi.org/10.1093/database/bay142,bay142,2019,,,,10.1093/DATABASE/BAY142
4194,Databases Update,Databases,Update,The human DEPhOsphorylation Database DEPOD: 2019 update.,"['Nikhil P. Damle', 'Maja Köhn']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/DamleK19,https://dblp.org/rec/journals/biodb/DamleK19,https://doi.org/10.1093/database/baz133,baz133,2019,,,,10.1093/DATABASE/BAZ133
4195,Databases Update,Databases,Update,GenDiS database update with improved approach and features to recognize homologous sequences of protein domain superfamilies.,"['Meenakshi S. Iyer', 'Kartik Bhargava', 'Murugavel Pavalam', 'Ramanathan Sowdhamini']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/IyerBPS19,https://dblp.org/rec/journals/biodb/IyerBPS19,https://doi.org/10.1093/database/baz042,baz042,2019,,,,10.1093/DATABASE/BAZ042
4196,Databases Update,Databases,Update,Evaluation of an automatic article selection method for timelier updates of the Comet Core Outcome Set database.,"['Christopher R. Norman', 'Elizabeth Gargon', 'Mariska M. G. Leeflang', 'Aurélie Névéol', 'Paula R. Williamson']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/NormanGLNW19,https://dblp.org/rec/journals/biodb/NormanGLNW19,https://doi.org/10.1093/database/baz109,baz109,2019,,,,10.1093/DATABASE/BAZ109
4197,Databases Update,Databases,Update,Update on cpnDB: a reference database of chaperonin sequences.,"['Sarah J. Vancuren', 'Janet E. Hill']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/VancurenH19,https://dblp.org/rec/journals/biodb/VancurenH19,https://doi.org/10.1093/database/baz033,baz033,2019,,,,10.1093/DATABASE/BAZ033
4198,Databases Update,Databases,Update,Progress in the study of genome size evolution in Asteraceae: analysis of the last update.,"['Daniel Vitales', 'Pol Fernández', 'Teresa Garnatje', 'Sònia Garcia']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/VitalesFGG19,https://dblp.org/rec/journals/biodb/VitalesFGG19,https://doi.org/10.1093/database/baz098,baz098,2019,,,,10.1093/DATABASE/BAZ098
4199,Databases Update,Databases,Update,"A Billion Updates per Second Using 30, 000 Hierarchical In-Memory D4M Databases.","['Jeremy Kepner', 'Vijay Gadepally', 'Lauren Milechin', 'Siddharth Samsi', 'William Arcand', 'David Bestor', 'William Bergeron', 'Chansup Byun', 'Matthew Hubbell', 'Michael Houle 0001', 'Michael Jones 0001', 'Anne Klein', 'Peter Michaleas', 'Julie Mullen', 'Andrew Prout', 'Antonio Rosa', 'Charles Yee', 'Albert Reuther']",2019,CoRR,Informal and Other Publications,journals/corr/abs-1902-00846,https://dblp.org/rec/journals/corr/abs-1902-00846,http://arxiv.org/abs/1902.00846,,abs/1902.00846,,,,
4200,Databases Update,Databases,Update,HTT-DB: new features and updates.,"['Bruno Reis Dotto', 'Evelise Leis Carvalho', 'Alexandre Freitas Silva', 'Filipe Zimmer Dezordi', 'Paulo Marcos Pinto 0001', 'Tulio de Lima Campos', 'Antônio M. Rezende', 'Gabriel da Luz Wallau']",2018,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/DottoCSDPCRW18,https://dblp.org/rec/journals/biodb/DottoCSDPCRW18,https://doi.org/10.1093/database/bax102,bax102,2018,,,,10.1093/DATABASE/BAX102
4201,Databases Update,Databases,Update,Updated regulation curation model at the Saccharomyces Genome Database.,"['Stacia R. Engel', 'Marek S. Skrzypek', 'Sage T. Hellerstedt', 'Edith D. Wong', 'Robert S. Nash', 'Shuai Weng', 'Gail Binkley', 'Travis K. Sheppard', 'Kalpana Karra', 'J. Michael Cherry']",2018,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/EngelSHWNWBSKC18,https://dblp.org/rec/journals/biodb/EngelSHWNWBSKC18,https://doi.org/10.1093/database/bay007,bay007,2018,,,,10.1093/DATABASE/BAY007
4202,Databases Update,Databases,Update,ChemDIS 2: an update of chemical-disease inference system.,"['Chun-Wei Tung', 'Shan-Shan Wang']",2018,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/TungW18,https://dblp.org/rec/journals/biodb/TungW18,https://doi.org/10.1093/database/bay077,bay077,2018,,,,10.1093/DATABASE/BAY077
4203,Databases Update,Databases,Update,DREAM-Yara: an exact read mapper for very large databases with short update time.,"['Temesgen Hailemariam Dadi', 'Enrico Siragusa', 'Vitor Piro', 'Andreas Andrusch', 'Enrico Seiler', 'Bernhard Y. Renard', 'Knut Reinert']",2018,Bioinform.,Journal Articles,journals/bioinformatics/DadiSPASRR18,https://dblp.org/rec/journals/bioinformatics/DadiSPASRR18,https://doi.org/10.1093/bioinformatics/bty567,i766-i772,34,17,,,10.1093/BIOINFORMATICS/BTY567
4204,Databases Update,Databases,Update,A systematic approach to efficiently managing the effects of retroactive updates of time-varying data in multiversion XML databases.,"['Hind Hamrouni', 'Zouhaier Brahmia', 'Rafik Bouaziz']",2018,Int. J. Intell. Inf. Database Syst.,Journal Articles,journals/ijiids/HamrouniBB18,https://dblp.org/rec/journals/ijiids/HamrouniBB18,https://doi.org/10.1504/IJIIDS.2018.10008861,1-26,11,1,,,10.1504/IJIIDS.2018.10008861
4205,Databases Update,Databases,Update,Human Ageing Genomic Resources: new and updated databases.,"['Robi Tacutu', 'Daniel Thornton', 'Emily Johnson 0002', 'Arie Budovsky', 'Diogo Barardo', 'Thomas Craig', 'Eugene Diana', 'Gilad Lehmann', 'Dmitri Toren', 'Jingwei Wang', 'Vadim E. Fraifeld', 'João Pedro de Magalhães']",2018,Nucleic Acids Res.,Journal Articles,journals/nar/TacutuTJBBCDLTW18,https://dblp.org/rec/journals/nar/TacutuTJBBCDLTW18,https://doi.org/10.1093/nar/gkx1042,D1083-D1090,46,Database-Issue,,,10.1093/NAR/GKX1042
4206,Databases Update,Databases,Update,Answering FO+MOD Queries under Updates on Bounded Degree Databases.,"['Christoph Berkholz', 'Jens Keppeler', 'Nicole Schweikardt']",2018,ACM Trans. Database Syst.,Journal Articles,journals/tods/BerkholzKS18,https://dblp.org/rec/journals/tods/BerkholzKS18,https://doi.org/10.1145/3232056,7:1-7:32,43,2,,,10.1145/3232056
4207,Databases Update,Databases,Update,"MiRIAD update: using alternative polyadenylation, protein interaction network analysis and additional species to enhance exploration of the role of intragenic miRNAs and their host genes.","['Christian Hinske', 'Felipe R. C. dos Santos', 'Daniel T. Ohara', 'Lucila Ohno-Machado', 'Simone Kreth', 'Pedro A. F. Galante']",2017,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/HinskeSOOKG17,https://dblp.org/rec/journals/biodb/HinskeSOOKG17,https://doi.org/10.1093/database/bax053,bax053,2017,,,,10.1093/DATABASE/BAX053
4208,Databases Update,Databases,Update,ABCMdb reloaded: updates on mutations in ATP binding cassette proteins.,"['Hedvig Tordai', 'Kristóf Jakab', 'Gergely Gyimesi', 'Kinga András', 'Anna Brózik', 'Balázs Sarkadi', 'Tamás Hegedüs']",2017,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/TordaiJGAB17,https://dblp.org/rec/journals/biodb/TordaiJGAB17,https://doi.org/10.1093/database/bax023,bax023,2017,,,,10.1093/DATABASE/BAX023
4209,Databases Update,Databases,Update,"Causes for query answers from databases: Datalog abduction, view-updates, and integrity constraints.","['Leopoldo E. Bertossi', 'Babak Salimi']",2017,Int. J. Approx. Reason.,Journal Articles,journals/ijar/BertossiS17,https://dblp.org/rec/journals/ijar/BertossiS17,https://doi.org/10.1016/j.ijar.2017.07.010,226-252,90,,,,10.1016/J.IJAR.2017.07.010
